departure_code,arrival_code,pos_provider_code,route_type,direct_flight_only,allowed_inbound_days,allowed_outbound_days,sum_of_oneway
IAH,OAX,theflightsfare.co.uk,airport,false,*,*,false
IAH,ZIH,theflightsfare.co.uk,airport,false,*,*,false
IAH,ZLO,theflightsfare.co.uk,airport,false,*,*,false
IAH,MZT,theflightsfare.co.uk,airport,false,*,*,false
IAH,TAM,theflightsfare.co.uk,airport,false,*,*,false
STI,JFK,theflightsfare.co.uk,airport,false,*,*,false
STI,ORD,theflightsfare.co.uk,airport,false,*,*,false
STT,SLP,theflightsfare.co.uk,airport,false,*,*,false
STT,SLU,theflightsfare.co.uk,airport,false,*,*,false
STT,SMR,theflightsfare.co.uk,airport,false,*,*,false
STT,SNU,theflightsfare.co.uk,airport,false,*,*,false
STT,VVI,theflightsfare.co.uk,airport,false,*,*,false
STT,SSA,theflightsfare.co.uk,airport,false,*,*,false
STT,STI,theflightsfare.co.uk,airport,false,*,*,false
STT,STX,theflightsfare.co.uk,airport,false,*,*,false
STT,SVD,theflightsfare.co.uk,airport,false,*,*,false
STT,SXM,theflightsfare.co.uk,airport,false,*,*,false
STT,TAM,theflightsfare.co.uk,airport,false,*,*,false
CUN,YQB,theflightsfare.co.uk,airport,false,*,*,false
CUN,YUL,theflightsfare.co.uk,airport,false,*,*,false
CUN,POS,theflightsfare.co.uk,airport,false,*,*,false
CUN,PTY,theflightsfare.co.uk,airport,false,*,*,false
CUN,POA,theflightsfare.co.uk,airport,false,*,*,false
CUN,POP,theflightsfare.co.uk,airport,false,*,*,false
BOG,YEG,theflightsfare.co.uk,airport,false,*,*,false
CUN,MID,theflightsfare.co.uk,airport,false,*,*,false
CUN,MTY,theflightsfare.co.uk,airport,false,*,*,false
CUN,MZT,theflightsfare.co.uk,airport,false,*,*,false
CUN,NAS,theflightsfare.co.uk,airport,false,*,*,false
CUN,NLU,theflightsfare.co.uk,airport,false,*,*,false
CUN,NVT,theflightsfare.co.uk,airport,false,*,*,false
CUN,OAX,theflightsfare.co.uk,airport,false,*,*,false
CUN,PAP,theflightsfare.co.uk,airport,false,*,*,false
STI,SKB,theflightsfare.co.uk,airport,false,*,*,false
STI,SLP,theflightsfare.co.uk,airport,false,*,*,false
STI,SLU,theflightsfare.co.uk,airport,false,*,*,false
STI,SMR,theflightsfare.co.uk,airport,false,*,*,false
STI,SNU,theflightsfare.co.uk,airport,false,*,*,false
STT,CUC,theflightsfare.co.uk,airport,false,*,*,false
STT,CUN,theflightsfare.co.uk,airport,false,*,*,false
STT,CUR,theflightsfare.co.uk,airport,false,*,*,false
STI,ATL,theflightsfare.co.uk,airport,false,*,*,false
STI,DFW,theflightsfare.co.uk,airport,false,*,*,false
STI,DEN,theflightsfare.co.uk,airport,false,*,*,false
STI,CLT,theflightsfare.co.uk,airport,false,*,*,false
STI,SEA,theflightsfare.co.uk,airport,false,*,*,false
STI,PHX,theflightsfare.co.uk,airport,false,*,*,false
STI,EWR,theflightsfare.co.uk,airport,false,*,*,false
STI,BOS,theflightsfare.co.uk,airport,false,*,*,false
STT,PUJ,theflightsfare.co.uk,airport,false,*,*,false
STT,PVR,theflightsfare.co.uk,airport,false,*,*,false
STI,SJO,theflightsfare.co.uk,airport,false,*,*,false
STI,SJU,theflightsfare.co.uk,airport,false,*,*,false
STI,QRO,theflightsfare.co.uk,airport,false,*,*,false
STI,RTB,theflightsfare.co.uk,airport,false,*,*,false
STI,SAL,theflightsfare.co.uk,airport,false,*,*,false
STI,SAP,theflightsfare.co.uk,airport,false,*,*,false
STI,SDQ,theflightsfare.co.uk,airport,false,*,*,false
STI,SJD,theflightsfare.co.uk,airport,false,*,*,false
MIA,CZM,theflightsfare.co.uk,airport,false,*,*,false
MIA,TQO,theflightsfare.co.uk,airport,false,*,*,false
CUN,IAD,theflightsfare.co.uk,airport,false,*,*,false
CUN,IAH,theflightsfare.co.uk,airport,false,*,*,false
CUN,MIA,theflightsfare.co.uk,airport,false,*,*,false
STI,CCC,theflightsfare.co.uk,airport,false,*,*,false
STI,CIX,theflightsfare.co.uk,airport,false,*,*,false
STI,CUC,theflightsfare.co.uk,airport,false,*,*,false
STI,CUN,theflightsfare.co.uk,airport,false,*,*,false
CUN,GUA,theflightsfare.co.uk,airport,false,*,*,false
PUJ,ORD,theflightsfare.co.uk,airport,false,*,*,false
PUJ,IAD,theflightsfare.co.uk,airport,false,*,*,false
PUJ,IAH,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MIA,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SFO,theflightsfare.co.uk,airport,false,*,*,false
PUJ,LAX,theflightsfare.co.uk,airport,false,*,*,false
PUJ,LAS,theflightsfare.co.uk,airport,false,*,*,false
ATL,MZT,theflightsfare.co.uk,airport,false,*,*,false
ATL,YOW,theflightsfare.co.uk,airport,false,*,*,false
ATL,YWG,theflightsfare.co.uk,airport,false,*,*,false
ATL,YEG,theflightsfare.co.uk,airport,false,*,*,false
MIA,TAM,theflightsfare.co.uk,airport,false,*,*,false
MIA,PBC,theflightsfare.co.uk,airport,false,*,*,false
MIA,SLP,theflightsfare.co.uk,airport,false,*,*,false
SDQ,AXM,theflightsfare.co.uk,airport,false,*,*,false
SDQ,AZS,theflightsfare.co.uk,airport,false,*,*,false
BNA,AUA,theflightsfare.co.uk,airport,false,*,*,false
BOG,BJX,theflightsfare.co.uk,airport,false,*,*,false
BOG,BLA,theflightsfare.co.uk,airport,false,*,*,false
BOG,BON,theflightsfare.co.uk,airport,false,*,*,false
STT,SJU,theflightsfare.co.uk,airport,false,*,*,false
STT,SKB,theflightsfare.co.uk,airport,false,*,*,false
PUJ,CUC,theflightsfare.co.uk,airport,false,*,*,false
PUJ,CUN,theflightsfare.co.uk,airport,false,*,*,false
PUJ,CUR,theflightsfare.co.uk,airport,false,*,*,false
PUJ,CZM,theflightsfare.co.uk,airport,false,*,*,false
PUJ,DOM,theflightsfare.co.uk,airport,false,*,*,false
PUJ,EYW,theflightsfare.co.uk,airport,false,*,*,false
PUJ,EZE,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GCM,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GDL,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GGT,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GIG,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GND,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GRU,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GUA,theflightsfare.co.uk,airport,false,*,*,false
PUJ,GYE,theflightsfare.co.uk,airport,false,*,*,false
PUJ,HAV,theflightsfare.co.uk,airport,false,*,*,false
PUJ,HOG,theflightsfare.co.uk,airport,false,*,*,false
PUJ,HUX,theflightsfare.co.uk,airport,false,*,*,false
PUJ,KIN,theflightsfare.co.uk,airport,false,*,*,false
PUJ,LIM,theflightsfare.co.uk,airport,false,*,*,false
PUJ,LIR,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MAR,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MBJ,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MDE,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MEC,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MEX,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MGA,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MID,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MTY,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MVD,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MZT,theflightsfare.co.uk,airport,false,*,*,false
PUJ,NAS,theflightsfare.co.uk,airport,false,*,*,false
PUJ,NLU,theflightsfare.co.uk,airport,false,*,*,false
PUJ,OAX,theflightsfare.co.uk,airport,false,*,*,false
STT,CZM,theflightsfare.co.uk,airport,false,*,*,false
STT,DOM,theflightsfare.co.uk,airport,false,*,*,false
STT,EYW,theflightsfare.co.uk,airport,false,*,*,false
STT,EZE,theflightsfare.co.uk,airport,false,*,*,false
STI,NAS,theflightsfare.co.uk,airport,false,*,*,false
STI,NLU,theflightsfare.co.uk,airport,false,*,*,false
DTW,STT,theflightsfare.co.uk,airport,false,*,*,false
DTW,STX,theflightsfare.co.uk,airport,false,*,*,false
DTW,ANU,theflightsfare.co.uk,airport,false,*,*,false
DTW,DOM,theflightsfare.co.uk,airport,false,*,*,false
DTW,SLU,theflightsfare.co.uk,airport,false,*,*,false
DTW,SVD,theflightsfare.co.uk,airport,false,*,*,false
DTW,GND,theflightsfare.co.uk,airport,false,*,*,false
DTW,CUR,theflightsfare.co.uk,airport,false,*,*,false
DTW,CLO,theflightsfare.co.uk,airport,false,*,*,false
DTW,PEI,theflightsfare.co.uk,airport,false,*,*,false
DTW,BDA,theflightsfare.co.uk,airport,false,*,*,false
DTW,MGA,theflightsfare.co.uk,airport,false,*,*,false
DTW,RTB,theflightsfare.co.uk,airport,false,*,*,false
DTW,CZM,theflightsfare.co.uk,airport,false,*,*,false
PTY,MSP,theflightsfare.co.uk,airport,false,*,*,false
PTY,LGA,theflightsfare.co.uk,airport,false,*,*,false
PTY,DTW,theflightsfare.co.uk,airport,false,*,*,false
PTY,SLC,theflightsfare.co.uk,airport,false,*,*,false
PTY,SAN,theflightsfare.co.uk,airport,false,*,*,false
PTY,BNA,theflightsfare.co.uk,airport,false,*,*,false
SJO,MIA,theflightsfare.co.uk,airport,false,*,*,false
SJO,SFO,theflightsfare.co.uk,airport,false,*,*,false
SJO,LAX,theflightsfare.co.uk,airport,false,*,*,false
SJO,LAS,theflightsfare.co.uk,airport,false,*,*,false
SJO,PHL,theflightsfare.co.uk,airport,false,*,*,false
SJO,MCO,theflightsfare.co.uk,airport,false,*,*,false
SJO,ATL,theflightsfare.co.uk,airport,false,*,*,false
SJO,DFW,theflightsfare.co.uk,airport,false,*,*,false
SJO,DEN,theflightsfare.co.uk,airport,false,*,*,false
SJO,CLT,theflightsfare.co.uk,airport,false,*,*,false
SJO,SEA,theflightsfare.co.uk,airport,false,*,*,false
STT,MTY,theflightsfare.co.uk,airport,false,*,*,false
STT,MVD,theflightsfare.co.uk,airport,false,*,*,false
STT,MZT,theflightsfare.co.uk,airport,false,*,*,false
STT,NAS,theflightsfare.co.uk,airport,false,*,*,false
STT,NLU,theflightsfare.co.uk,airport,false,*,*,false
STT,NVT,theflightsfare.co.uk,airport,false,*,*,false
STT,OAX,theflightsfare.co.uk,airport,false,*,*,false
STT,PAP,theflightsfare.co.uk,airport,false,*,*,false
STT,PBC,theflightsfare.co.uk,airport,false,*,*,false
SCL,IAH,theflightsfare.co.uk,airport,false,*,*,false
SCL,LAS,theflightsfare.co.uk,airport,false,*,*,false
SCL,PHL,theflightsfare.co.uk,airport,false,*,*,false
SCL,MCO,theflightsfare.co.uk,airport,false,*,*,false
SCL,ATL,theflightsfare.co.uk,airport,false,*,*,false
SCL,DFW,theflightsfare.co.uk,airport,false,*,*,false
SCL,DEN,theflightsfare.co.uk,airport,false,*,*,false
SCL,CLT,theflightsfare.co.uk,airport,false,*,*,false
SCL,SEA,theflightsfare.co.uk,airport,false,*,*,false
SCL,PHX,theflightsfare.co.uk,airport,false,*,*,false
SCL,EWR,theflightsfare.co.uk,airport,false,*,*,false
SCL,BOS,theflightsfare.co.uk,airport,false,*,*,false
SCL,MSP,theflightsfare.co.uk,airport,false,*,*,false
SCL,LGA,theflightsfare.co.uk,airport,false,*,*,false
SCL,DTW,theflightsfare.co.uk,airport,false,*,*,false
SCL,SLC,theflightsfare.co.uk,airport,false,*,*,false
SCL,SAN,theflightsfare.co.uk,airport,false,*,*,false
SCL,BWI,theflightsfare.co.uk,airport,false,*,*,false
SCL,TPA,theflightsfare.co.uk,airport,false,*,*,false
SCL,AUS,theflightsfare.co.uk,airport,false,*,*,false
SCL,BNA,theflightsfare.co.uk,airport,false,*,*,false
MSP,TIJ,theflightsfare.co.uk,airport,false,*,*,false
MSP,YHZ,theflightsfare.co.uk,airport,false,*,*,false
PVR,ZSA,theflightsfare.co.uk,airport,false,*,*,false
PVR,JFK,theflightsfare.co.uk,airport,false,*,*,false
PVR,ORD,theflightsfare.co.uk,airport,false,*,*,false
PVR,IAD,theflightsfare.co.uk,airport,false,*,*,false
PVR,IAH,theflightsfare.co.uk,airport,false,*,*,false
PVR,MIA,theflightsfare.co.uk,airport,false,*,*,false
PVR,SFO,theflightsfare.co.uk,airport,false,*,*,false
PVR,LAX,theflightsfare.co.uk,airport,false,*,*,false
PVR,LAS,theflightsfare.co.uk,airport,false,*,*,false
PVR,PHL,theflightsfare.co.uk,airport,false,*,*,false
PVR,MCO,theflightsfare.co.uk,airport,false,*,*,false
PVR,ATL,theflightsfare.co.uk,airport,false,*,*,false
PVR,DFW,theflightsfare.co.uk,airport,false,*,*,false
PVR,DEN,theflightsfare.co.uk,airport,false,*,*,false
PVR,CLT,theflightsfare.co.uk,airport,false,*,*,false
PVR,SEA,theflightsfare.co.uk,airport,false,*,*,false
PVR,PHX,theflightsfare.co.uk,airport,false,*,*,false
PVR,EWR,theflightsfare.co.uk,airport,false,*,*,false
PVR,BOS,theflightsfare.co.uk,airport,false,*,*,false
PVR,MSP,theflightsfare.co.uk,airport,false,*,*,false
PVR,LGA,theflightsfare.co.uk,airport,false,*,*,false
PVR,DTW,theflightsfare.co.uk,airport,false,*,*,false
PVR,SLC,theflightsfare.co.uk,airport,false,*,*,false
MVD,POA,theflightsfare.co.uk,airport,false,*,*,false
MVD,POP,theflightsfare.co.uk,airport,false,*,*,false
MVD,POS,theflightsfare.co.uk,airport,false,*,*,false
MVD,QRO,theflightsfare.co.uk,airport,false,*,*,false
MVD,ROS,theflightsfare.co.uk,airport,false,*,*,false
MVD,RTB,theflightsfare.co.uk,airport,false,*,*,false
MVD,SAP,theflightsfare.co.uk,airport,false,*,*,false
MVD,SCL,theflightsfare.co.uk,airport,false,*,*,false
MVD,SJD,theflightsfare.co.uk,airport,false,*,*,false
MVD,SKB,theflightsfare.co.uk,airport,false,*,*,false
MVD,SLP,theflightsfare.co.uk,airport,false,*,*,false
MVD,SLU,theflightsfare.co.uk,airport,false,*,*,false
MVD,SMR,theflightsfare.co.uk,airport,false,*,*,false
MGA,NAT,theflightsfare.co.uk,airport,false,*,*,false
MGA,CWB,theflightsfare.co.uk,airport,false,*,*,false
MGA,SDU,theflightsfare.co.uk,airport,false,*,*,false
MGA,FLN,theflightsfare.co.uk,airport,false,*,*,false
MGA,VCP,theflightsfare.co.uk,airport,false,*,*,false
MGA,VIX,theflightsfare.co.uk,airport,false,*,*,false
MGA,IGU,theflightsfare.co.uk,airport,false,*,*,false
MGA,GYN,theflightsfare.co.uk,airport,false,*,*,false
MGA,CGB,theflightsfare.co.uk,airport,false,*,*,false
MGA,UDI,theflightsfare.co.uk,airport,false,*,*,false
MGA,BPS,theflightsfare.co.uk,airport,false,*,*,false
MGA,CGR,theflightsfare.co.uk,airport,false,*,*,false
MGA,AJU,theflightsfare.co.uk,airport,false,*,*,false
MGA,SJP,theflightsfare.co.uk,airport,false,*,*,false
MGA,LDB,theflightsfare.co.uk,airport,false,*,*,false
MGA,ADZ,theflightsfare.co.uk,airport,false,*,*,false
MGA,JOI,theflightsfare.co.uk,airport,false,*,*,false
MGA,CGH,theflightsfare.co.uk,airport,false,*,*,false
MGA,MGF,theflightsfare.co.uk,airport,false,*,*,false
MGA,XAP,theflightsfare.co.uk,airport,false,*,*,false
MGA,JAP,theflightsfare.co.uk,airport,false,*,*,false
MGA,CUZ,theflightsfare.co.uk,airport,false,*,*,false
MGA,PMW,theflightsfare.co.uk,airport,false,*,*,false
MGA,VDC,theflightsfare.co.uk,airport,false,*,*,false
MGA,IOS,theflightsfare.co.uk,airport,false,*,*,false
MGA,MOC,theflightsfare.co.uk,airport,false,*,*,false
MGA,AEP,theflightsfare.co.uk,airport,false,*,*,false
MGA,PFB,theflightsfare.co.uk,airport,false,*,*,false
PUJ,UVF,theflightsfare.co.uk,airport,false,*,*,false
PUJ,VLN,theflightsfare.co.uk,airport,false,*,*,false
PUJ,VRA,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YEG,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YHZ,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YOW,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YQB,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YUL,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YVR,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YWG,theflightsfare.co.uk,airport,false,*,*,false
PUJ,PTY,theflightsfare.co.uk,airport,false,*,*,false
PUJ,PVR,theflightsfare.co.uk,airport,false,*,*,false
PUJ,QRO,theflightsfare.co.uk,airport,false,*,*,false
PUJ,RTB,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SAL,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SAP,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SDQ,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SJD,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SJO,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SJU,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SKB,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SLP,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SLU,theflightsfare.co.uk,airport,false,*,*,false
PUJ,SMR,theflightsfare.co.uk,airport,false,*,*,false
PVR,GCM,theflightsfare.co.uk,airport,false,*,*,false
PVR,GDL,theflightsfare.co.uk,airport,false,*,*,false
PVR,GGT,theflightsfare.co.uk,airport,false,*,*,false
PVR,GIG,theflightsfare.co.uk,airport,false,*,*,false
PVR,GND,theflightsfare.co.uk,airport,false,*,*,false
PVR,GRU,theflightsfare.co.uk,airport,false,*,*,false
PVR,GUA,theflightsfare.co.uk,airport,false,*,*,false
PVR,GYE,theflightsfare.co.uk,airport,false,*,*,false
PVR,HAV,theflightsfare.co.uk,airport,false,*,*,false
SJO,ZSA,theflightsfare.co.uk,airport,false,*,*,false
SJO,JFK,theflightsfare.co.uk,airport,false,*,*,false
SJO,ORD,theflightsfare.co.uk,airport,false,*,*,false
SJO,IAD,theflightsfare.co.uk,airport,false,*,*,false
SJO,IAH,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YYC,theflightsfare.co.uk,airport,false,*,*,false
PUJ,YYZ,theflightsfare.co.uk,airport,false,*,*,false
PUJ,ZIH,theflightsfare.co.uk,airport,false,*,*,false
PUJ,ZSA,theflightsfare.co.uk,airport,false,*,*,false
PUJ,JFK,theflightsfare.co.uk,airport,false,*,*,false
PUJ,PHL,theflightsfare.co.uk,airport,false,*,*,false
PUJ,MCO,theflightsfare.co.uk,airport,false,*,*,false
PUJ,ATL,theflightsfare.co.uk,airport,false,*,*,false
PUJ,PAP,theflightsfare.co.uk,airport,false,*,*,false
PUJ,PBC,theflightsfare.co.uk,airport,false,*,*,false
PUJ,PLS,theflightsfare.co.uk,airport,false,*,*,false
PUJ,POP,theflightsfare.co.uk,airport,false,*,*,false
PUJ,POS,theflightsfare.co.uk,airport,false,*,*,false
PLS,COR,theflightsfare.co.uk,airport,false,*,*,false
PLS,CTG,theflightsfare.co.uk,airport,false,*,*,false
PLS,CUC,theflightsfare.co.uk,airport,false,*,*,false
PLS,CUN,theflightsfare.co.uk,airport,false,*,*,false
PLS,CUR,theflightsfare.co.uk,airport,false,*,*,false
PLS,CZM,theflightsfare.co.uk,airport,false,*,*,false
PLS,DOM,theflightsfare.co.uk,airport,false,*,*,false
PLS,EYW,theflightsfare.co.uk,airport,false,*,*,false
PLS,EZE,theflightsfare.co.uk,airport,false,*,*,false
PLS,GCM,theflightsfare.co.uk,airport,false,*,*,false
PLS,GDL,theflightsfare.co.uk,airport,false,*,*,false
PLS,BWI,theflightsfare.co.uk,airport,false,*,*,false
PLS,TPA,theflightsfare.co.uk,airport,false,*,*,false
PLS,AUS,theflightsfare.co.uk,airport,false,*,*,false
PLS,BNA,theflightsfare.co.uk,airport,false,*,*,false
PLS,ACA,theflightsfare.co.uk,airport,false,*,*,false
PLS,ADZ,theflightsfare.co.uk,airport,false,*,*,false
PLS,AGU,theflightsfare.co.uk,airport,false,*,*,false
PLS,ANU,theflightsfare.co.uk,airport,false,*,*,false
PLS,ASU,theflightsfare.co.uk,airport,false,*,*,false
PLS,AUA,theflightsfare.co.uk,airport,false,*,*,false
PLS,AXM,theflightsfare.co.uk,airport,false,*,*,false
PLS,SCL,theflightsfare.co.uk,airport,false,*,*,false
PLS,SDQ,theflightsfare.co.uk,airport,false,*,*,false
PLS,SJD,theflightsfare.co.uk,airport,false,*,*,false
PLS,SJO,theflightsfare.co.uk,airport,false,*,*,false
PLS,SJU,theflightsfare.co.uk,airport,false,*,*,false
PLS,SKB,theflightsfare.co.uk,airport,false,*,*,false
PLS,SLP,theflightsfare.co.uk,airport,false,*,*,false
PLS,SLU,theflightsfare.co.uk,airport,false,*,*,false
PLS,SMR,theflightsfare.co.uk,airport,false,*,*,false
PLS,SNU,theflightsfare.co.uk,airport,false,*,*,false
PLS,VVI,theflightsfare.co.uk,airport,false,*,*,false
PLS,SSA,theflightsfare.co.uk,airport,false,*,*,false
PLS,STI,theflightsfare.co.uk,airport,false,*,*,false
PLS,STT,theflightsfare.co.uk,airport,false,*,*,false
STT,DFW,theflightsfare.co.uk,airport,false,*,*,false
STT,DEN,theflightsfare.co.uk,airport,false,*,*,false
STT,CLT,theflightsfare.co.uk,airport,false,*,*,false
STT,SEA,theflightsfare.co.uk,airport,false,*,*,false
STT,PHX,theflightsfare.co.uk,airport,false,*,*,false
STT,EWR,theflightsfare.co.uk,airport,false,*,*,false
STT,BOS,theflightsfare.co.uk,airport,false,*,*,false
STT,MSP,theflightsfare.co.uk,airport,false,*,*,false
STT,LGA,theflightsfare.co.uk,airport,false,*,*,false
STT,DTW,theflightsfare.co.uk,airport,false,*,*,false
STT,SLC,theflightsfare.co.uk,airport,false,*,*,false
SJO,CUC,theflightsfare.co.uk,airport,false,*,*,false
SJO,CUN,theflightsfare.co.uk,airport,false,*,*,false
SJO,CZM,theflightsfare.co.uk,airport,false,*,*,false
SJO,DOM,theflightsfare.co.uk,airport,false,*,*,false
SJO,EYW,theflightsfare.co.uk,airport,false,*,*,false
SJO,GCM,theflightsfare.co.uk,airport,false,*,*,false
SJO,GDL,theflightsfare.co.uk,airport,false,*,*,false
SJO,GGT,theflightsfare.co.uk,airport,false,*,*,false
SJO,GND,theflightsfare.co.uk,airport,false,*,*,false
SJO,GRU,theflightsfare.co.uk,airport,false,*,*,false
SJO,GUA,theflightsfare.co.uk,airport,false,*,*,false
SJO,HAV,theflightsfare.co.uk,airport,false,*,*,false
SJO,HOG,theflightsfare.co.uk,airport,false,*,*,false
SJO,HUX,theflightsfare.co.uk,airport,false,*,*,false
SJO,KIN,theflightsfare.co.uk,airport,false,*,*,false
SJO,LIR,theflightsfare.co.uk,airport,false,*,*,false
MVD,GEO,theflightsfare.co.uk,airport,false,*,*,false
MVD,GGT,theflightsfare.co.uk,airport,false,*,*,false
MVD,GIG,theflightsfare.co.uk,airport,false,*,*,false
MTY,POS,theflightsfare.co.uk,airport,false,*,*,false
MTY,PTY,theflightsfare.co.uk,airport,false,*,*,false
MTY,PUJ,theflightsfare.co.uk,airport,false,*,*,false
MTY,PVR,theflightsfare.co.uk,airport,false,*,*,false
MTY,QRO,theflightsfare.co.uk,airport,false,*,*,false
MTY,ROS,theflightsfare.co.uk,airport,false,*,*,false
MTY,RTB,theflightsfare.co.uk,airport,false,*,*,false
MTY,ANU,theflightsfare.co.uk,airport,false,*,*,false
MTY,AUA,theflightsfare.co.uk,airport,false,*,*,false
MTY,AZS,theflightsfare.co.uk,airport,false,*,*,false
MTY,BDA,theflightsfare.co.uk,airport,false,*,*,false
MTY,BJX,theflightsfare.co.uk,airport,false,*,*,false
MTY,BLA,theflightsfare.co.uk,airport,false,*,*,false
MTY,BON,theflightsfare.co.uk,airport,false,*,*,false
MTY,BRM,theflightsfare.co.uk,airport,false,*,*,false
MTY,BZE,theflightsfare.co.uk,airport,false,*,*,false
MTY,CCC,theflightsfare.co.uk,airport,false,*,*,false
MTY,CIX,theflightsfare.co.uk,airport,false,*,*,false
MTY,CUC,theflightsfare.co.uk,airport,false,*,*,false
MTY,CUN,theflightsfare.co.uk,airport,false,*,*,false
MTY,CUR,theflightsfare.co.uk,airport,false,*,*,false
MTY,CZM,theflightsfare.co.uk,airport,false,*,*,false
MTY,DOM,theflightsfare.co.uk,airport,false,*,*,false
MTY,EYW,theflightsfare.co.uk,airport,false,*,*,false
MTY,GCM,theflightsfare.co.uk,airport,false,*,*,false
MTY,GDL,theflightsfare.co.uk,airport,false,*,*,false
MTY,GGT,theflightsfare.co.uk,airport,false,*,*,false
MTY,YYC,theflightsfare.co.uk,airport,false,*,*,false
MTY,YYZ,theflightsfare.co.uk,airport,false,*,*,false
MTY,ZIH,theflightsfare.co.uk,airport,false,*,*,false
