departure_code,arrival_code,pos_provider_code,route_type
SEA,EBL,emirates.com,airport
VIE,TPE,emirates.com,airport
SYD,PAR,emirates.com,airport
TUN,CAN,emirates.com,airport
THR,VIE,emirates.com,airport
TUN,CAI,emirates.com,airport
YQM,DXB,emirates.com,airport
VIE,MEL,emirates.com,airport
YMQ,MED,emirates.com,airport
SLL,CMB,emirates.com,airport
SEL,NBO,emirates.com,airport
VIE,JED,emirates.com,airport
ZAG,BLR,emirates.com,airport
TPE,CPT,emirates.com,airport
SKT,BKK,emirates.com,airport
TUN,BKK,emirates.com,airport
UET,LON,emirates.com,airport
VIE,BKK,emirates.com,airport
YTO,AHB,emirates.com,airport
SKT,OPO,emirates.com,airport
TPE,WAW,emirates.com,airport
THR,BNE,emirates.com,airport
YTO,SKT,emirates.com,airport
THR,KUL,emirates.com,airport
TLV,TYO,emirates.com,airport
VCE,BKK,emirates.com,airport
ZRH,HKG,emirates.com,airport
SLL,MIL,emirates.com,airport
ULH,HBX,emirates.com,airport
AMM,CEB,emirates.com,airport
BEY,YTO,emirates.com,airport
AMM,KZN,emirates.com,airport
AMM,BGW,emirates.com,airport
BEY,SLL,emirates.com,airport
BAH,RGN,emirates.com,airport
AMD,MIA,emirates.com,airport
ALA,JED,emirates.com,airport
AMD,MCT,emirates.com,airport
BHX,MAA,emirates.com,airport
ACC,BKO,emirates.com,airport
AMM,YMQ,emirates.com,airport
AAN,HYD,emirates.com,airport
BHX,HAS,emirates.com,airport
BAH,GOP,emirates.com,airport
AMD,SEA,emirates.com,airport
AKL,CPH,emirates.com,airport
AMD,ORL,emirates.com,airport
AMD,LBA,emirates.com,airport
AMM,NGO,emirates.com,airport
AMD,JNB,emirates.com,airport
BGW,NBO,emirates.com,airport
ACC,SRZ,emirates.com,airport
BGW,MIA,emirates.com,airport
BEY,CAN,emirates.com,airport
AMM,MIA,emirates.com,airport
ACC,SIN,emirates.com,airport
BAH,JIM,emirates.com,airport
BAH,CWL,emirates.com,airport
AMS,KBL,emirates.com,airport
AMM,DYU,emirates.com,airport
ADD,LON,emirates.com,airport
BEG,DAR,emirates.com,airport
BAH,PAT,emirates.com,airport
BAH,CWB,emirates.com,airport
ABJ,MAA,emirates.com,airport
BCN,ISB,emirates.com,airport
AKL,THR,emirates.com,airport
AMD,BNA,emirates.com,airport
AMD,NBO,emirates.com,airport
AMM,TAO,emirates.com,airport
AKL,SIN,emirates.com,airport
BAH,YXE,emirates.com,airport
AMD,MLA,emirates.com,airport
BKK,AMM,emirates.com,airport
BHX,RUH,emirates.com,airport
AMM,SIN,emirates.com,airport
ADD,CAI,emirates.com,airport
ADL,BEY,emirates.com,airport
BGW,MRU,emirates.com,airport
BAH,SUB,emirates.com,airport
AMM,BOG,emirates.com,airport
BAH,SSH,emirates.com,airport
BAH,KTM,emirates.com,airport
BHX,KRT,emirates.com,airport
AMS,DEL,emirates.com,airport
BUH,SKT,emirates.com,airport
CHI,NJF,emirates.com,airport
CCU,BOS,emirates.com,airport
CCU,TUU,emirates.com,airport
BNE,CAI,emirates.com,airport
CAN,JED,emirates.com,airport
BOM,KRT,emirates.com,airport
CMB,PRG,emirates.com,airport
CAS,TYO,emirates.com,airport
CAI,LHE,emirates.com,airport
BOM,SAT,emirates.com,airport
BSB,RUH,emirates.com,airport
BUD,HAN,emirates.com,airport
BOM,MEL,emirates.com,airport
CAI,THR,emirates.com,airport
CAN,CAS,emirates.com,airport
CAI,DAR,emirates.com,airport
CMB,LAX,emirates.com,airport
CHI,EBL,emirates.com,airport
BSB,CAI,emirates.com,airport
BOM,YEA,emirates.com,airport
CCU,OSL,emirates.com,airport
BLR,IOM,emirates.com,airport
BLR,ATH,emirates.com,airport
CHI,CAI,emirates.com,airport
BUH,ISB,emirates.com,airport
BRU,MGQ,emirates.com,airport
CAI,ISU,emirates.com,airport
BLR,CAI,emirates.com,airport
CAI,UTP,emirates.com,airport
BNE,AKL,emirates.com,airport
CKY,IST,emirates.com,airport
BSR,PAR,emirates.com,airport
BOM,RDU,emirates.com,airport
BOM,BUE,emirates.com,airport
CCU,BUD,emirates.com,airport
CAS,INC,emirates.com,airport
CKY,BEY,emirates.com,airport
CHC,LHE,emirates.com,airport
CCJ,JED,emirates.com,airport
CAI,CHI,emirates.com,airport
BOM,MSQ,emirates.com,airport
BRU,KBL,emirates.com,airport
CAI,CHC,emirates.com,airport
CAI,MIL,emirates.com,airport
CEB,YYC,emirates.com,airport
CAI,AMS,emirates.com,airport
BLR,ZAG,emirates.com,airport
BRU,AMM,emirates.com,airport
CAI,SRZ,emirates.com,airport
BKK,SIN,emirates.com,airport
BLQ,ISB,emirates.com,airport
BUE,IST,emirates.com,airport
BOM,AUS,emirates.com,airport
BKK,MHD,emirates.com,airport
BSR,IST,emirates.com,airport
CAI,GIZ,emirates.com,airport
BSR,ISB,emirates.com,airport
CAN,ISU,emirates.com,airport
BLR,HAM,emirates.com,airport
CAN,CAI,emirates.com,airport
BLR,WAW,emirates.com,airport
BRU,THR,emirates.com,airport
CAI,LUN,emirates.com,airport
BRU,SGN,emirates.com,airport
CAI,OSA,emirates.com,airport
BRU,BNE,emirates.com,airport
CCU,YQR,emirates.com,airport
CMB,IST,emirates.com,airport
BRU,BOM,emirates.com,airport
BOM,YQG,emirates.com,airport
BOM,YWG,emirates.com,airport
CAI,DYU,emirates.com,airport
DUB,KUL,emirates.com,airport
DEL,YQR,emirates.com,airport
CPH,KBL,emirates.com,airport
DXB,DIB,emirates.com,airport
DAC,DFW,emirates.com,airport
DXB,CHQ,emirates.com,airport
DAC,CPH,emirates.com,airport
DFW,JNB,emirates.com,airport
COK,TUU,emirates.com,airport
COK,YYC,emirates.com,airport
DMM,YEA,emirates.com,airport
DEL,JUB,emirates.com,airport
DEL,CAS,emirates.com,airport
DUS,HYD,emirates.com,airport
DMM,PUS,emirates.com,airport
DUS,COK,emirates.com,airport
DEL,PER,emirates.com,airport
CNX,AMS,emirates.com,airport
DMM,MAD,emirates.com,airport
DUR,HKT,emirates.com,airport
DEL,OVB,emirates.com,airport
DAC,GLA,emirates.com,airport
CPT,HAN,emirates.com,airport
CPH,BGW,emirates.com,airport
DMM,IDR,emirates.com,airport
DAC,YNB,emirates.com,airport
CMN,NGB,emirates.com,airport
DAC,MLA,emirates.com,airport
DEL,NWI,emirates.com,airport
DEL,YYT,emirates.com,airport
CPT,AMS,emirates.com,airport
DUR,PAR,emirates.com,airport
CPT,AKL,emirates.com,airport
DAC,GIZ,emirates.com,airport
DMM,CLT,emirates.com,airport
DFW,JED,emirates.com,airport
CMN,DPS,emirates.com,airport
DUS,BLR,emirates.com,airport
DMM,BLQ,emirates.com,airport
DEL,AMM,emirates.com,airport
DUR,BRU,emirates.com,airport
COK,YQM,emirates.com,airport
DXB,PMI,emirates.com,airport
HYD,MIL,emirates.com,airport
DXB,OKA,emirates.com,airport
HAM,KBL,emirates.com,airport
ISB,MEX,emirates.com,airport
HAM,JED,emirates.com,airport
EBB,BKK,emirates.com,airport
HYD,HAM,emirates.com,airport
HKG,VIE,emirates.com,airport
HYD,GPT,emirates.com,airport
FRA,HKT,emirates.com,airport
DXB,KCZ,emirates.com,airport
FRA,HAN,emirates.com,airport
HYD,CRP,emirates.com,airport
DXB,MDE,emirates.com,airport
HYD,CPH,emirates.com,airport
DXB,MCI,emirates.com,airport
DXB,HGA,emirates.com,airport
HYD,YEA,emirates.com,airport
HYD,BNA,emirates.com,airport
FNA,DXB,emirates.com,airport
HYD,BCN,emirates.com,airport
DXB,TAO,emirates.com,airport
HYD,AUS,emirates.com,airport
DXB,ULH,emirates.com,airport
DXB,TLL,emirates.com,airport
HYD,MRU,emirates.com,airport
GLA,DEL,emirates.com,airport
ISB,MFM,emirates.com,airport
HRE,CAI,emirates.com,airport
HKT,AHB,emirates.com,airport
FRU,JED,emirates.com,airport
ISB,BCN,emirates.com,airport
DXB,TIV,emirates.com,airport
DXB,SAI,emirates.com,airport
EBB,LHE,emirates.com,airport
HKG,DUB,emirates.com,airport
DXB,ORK,emirates.com,airport
HKG,AMS,emirates.com,airport
HOU,DMM,emirates.com,airport
HYD,MLE,emirates.com,airport
DXB,ONT,emirates.com,airport
DXB,TCR,emirates.com,airport
HOU,AMD,emirates.com,airport
HKG,GLA,emirates.com,airport
FRA,MAA,emirates.com,airport
DXB,TAG,emirates.com,airport
FRA,LYP,emirates.com,airport
FRA,EBB,emirates.com,airport
ISB,LBA,emirates.com,airport
DXB,YYT,emirates.com,airport
KUL,MCT,emirates.com,airport
KHI,ATH,emirates.com,airport
JKT,TZX,emirates.com,airport
KUL,ISB,emirates.com,airport
JKT,MRU,emirates.com,airport
KUL,HBE,emirates.com,airport
IST,AKL,emirates.com,airport
KUL,EBL,emirates.com,airport
KWI,KCZ,emirates.com,airport
JED,ABJ,emirates.com,airport
JKT,GVA,emirates.com,airport
JED,BXU,emirates.com,airport
JED,FEG,emirates.com,airport
KUL,CHI,emirates.com,airport
JKT,DMM,emirates.com,airport
KUL,BAH,emirates.com,airport
KHI,CPT,emirates.com,airport
JNB,BNE,emirates.com,airport
KWI,DLA,emirates.com,airport
JED,OZC,emirates.com,airport
ISB,YQR,emirates.com,airport
KRT,MCT,emirates.com,airport
JED,ZAG,emirates.com,airport
JED,BOS,emirates.com,airport
KWI,BXU,emirates.com,airport
KRT,IST,emirates.com,airport
JED,YVR,emirates.com,airport
KRT,DPS,emirates.com,airport
JED,VCE,emirates.com,airport
KRT,BOM,emirates.com,airport
KHI,BER,emirates.com,airport
ISU,NBO,emirates.com,airport
KWI,OSL,emirates.com,airport
JNB,SYD,emirates.com,airport
KWI,LED,emirates.com,airport
IST,DOH,emirates.com,airport
JKT,KWI,emirates.com,airport
JNB,PEW,emirates.com,airport
JED,AGA,emirates.com,airport
JNB,PAR,emirates.com,airport
KHI,CMN,emirates.com,airport
KHI,SIA,emirates.com,airport
JIB,DXB,emirates.com,airport
KHI,SGN,emirates.com,airport
KHI,CAS,emirates.com,airport
JED,MRV,emirates.com,airport
JED,KRK,emirates.com,airport
IST,DEL,emirates.com,airport
JKT,NCL,emirates.com,airport
KHI,SAO,emirates.com,airport
JKT,FRA,emirates.com,airport
JED,MEX,emirates.com,airport
IST,SEZ,emirates.com,airport
KHI,MIA,emirates.com,airport
JED,ACC,emirates.com,airport
JED,LUN,emirates.com,airport
JKT,LJU,emirates.com,airport
KHI,JKT,emirates.com,airport
JED,YYG,emirates.com,airport
KWI,EUG,emirates.com,airport
JED,CIT,emirates.com,airport
LHE,MNL,emirates.com,airport
MCT,DUB,emirates.com,airport
MGQ,CAI,emirates.com,airport
KWI,STO,emirates.com,airport
MEL,LHE,emirates.com,airport
LHE,HOU,emirates.com,airport
MEL,CHC,emirates.com,airport
LHE,GVA,emirates.com,airport
MEL,BSR,emirates.com,airport
MAN,MUX,emirates.com,airport
MED,PRN,emirates.com,airport
MAN,LYP,emirates.com,airport
LIS,DPS,emirates.com,airport
MAN,HYD,emirates.com,airport
MED,KBL,emirates.com,airport
MAN,ELQ,emirates.com,airport
MED,IXM,emirates.com,airport
MAN,EBB,emirates.com,airport
MED,DVO,emirates.com,airport
MAN,CMB,emirates.com,airport
LAD,BEY,emirates.com,airport
MAD,SKT,emirates.com,airport
MED,BAK,emirates.com,airport
MAD,DPS,emirates.com,airport
MCX,CAI,emirates.com,airport
KWI,SKD,emirates.com,airport
LHE,SEL,emirates.com,airport
MAA,TPA,emirates.com,airport
MCT,SSH,emirates.com,airport
MAA,TIF,emirates.com,airport
LHE,NCL,emirates.com,airport
KWI,POA,emirates.com,airport
LKO,EBB,emirates.com,airport
KWI,SIA,emirates.com,airport
MCT,KZN,emirates.com,airport
MAA,MLA,emirates.com,airport
MCT,FNA,emirates.com,airport
MAA,MEL,emirates.com,airport
LIS,SHA,emirates.com,airport
MAA,LIS,emirates.com,airport
LIS,MNL,emirates.com,airport
LED,KUL,emirates.com,airport
MED,MUC,emirates.com,airport
LED,DPS,emirates.com,airport
MED,FRU,emirates.com,airport
LYP,YTO,emirates.com,airport
MED,BHX,emirates.com,airport
LYP,RUH,emirates.com,airport
LHE,SFO,emirates.com,airport
LCA,SRZ,emirates.com,airport
MCT,SHA,emirates.com,airport
LUN,YHZ,emirates.com,airport
KZN,CAI,emirates.com,airport
KWI,TSE,emirates.com,airport
MEX,MOW,emirates.com,airport
LAX,SKT,emirates.com,airport
MED,ORL,emirates.com,airport
KWI,TPE,emirates.com,airport
LHE,VCE,emirates.com,airport
MCT,TSE,emirates.com,airport
LAX,KRT,emirates.com,airport
MCT,KTM,emirates.com,airport
LON,ELQ,emirates.com,airport
LHE,YVR,emirates.com,airport
LON,AKL,emirates.com,airport
MCT,MHD,emirates.com,airport
MED,ABJ,emirates.com,airport
KWI,TAG,emirates.com,airport
RUH,EUN,emirates.com,airport
PEW,MRU,emirates.com,airport
PAR,ELQ,emirates.com,airport
MNL,ZRH,emirates.com,airport
MVD,DXB,emirates.com,airport
NYC,NBO,emirates.com,airport
PAR,BEY,emirates.com,airport
RUH,OZC,emirates.com,airport
MRU,CAN,emirates.com,airport
MNL,MUC,emirates.com,airport
RUH,KRK,emirates.com,airport
MLE,NBO,emirates.com,airport
NYC,SIN,emirates.com,airport
PRG,THR,emirates.com,airport
ROM,MNL,emirates.com,airport
MUC,PEW,emirates.com,airport
MLE,SKD,emirates.com,airport
MNL,GIZ,emirates.com,airport
NJF,LHE,emirates.com,airport
RUH,NGO,emirates.com,airport
NCL,THR,emirates.com,airport
RUH,NDJ,emirates.com,airport
MUX,CAN,emirates.com,airport
NYC,KTM,emirates.com,airport
RUH,RXS,emirates.com,airport
PER,BEY,emirates.com,airport
RUH,IXR,emirates.com,airport
MUC,KHI,emirates.com,airport
MRU,CAS,emirates.com,airport
MNL,LIS,emirates.com,airport
RUH,CHC,emirates.com,airport
RUH,HEL,emirates.com,airport
MIL,ISU,emirates.com,airport
RUH,MEX,emirates.com,airport
RUH,THR,emirates.com,airport
RUH,MCX,emirates.com,airport
OSL,KBL,emirates.com,airport
RUH,GZT,emirates.com,airport
PAR,KTM,emirates.com,airport
PAR,DMM,emirates.com,airport
RUH,LBA,emirates.com,airport
MNL,BHX,emirates.com,airport
NJF,BEY,emirates.com,airport
RUH,BJM,emirates.com,airport
MUX,BJS,emirates.com,airport
MRU,DEL,emirates.com,airport
MNL,OSL,emirates.com,airport
MOW,DMM,emirates.com,airport
MRU,TZX,emirates.com,airport
TYO,SAO,emirates.com,airport
UFA,CAI,emirates.com,airport
UET,BAH,emirates.com,airport
TBS,AMM,emirates.com,airport
SIN,MED,emirates.com,airport
SHA,BAH,emirates.com,airport
YWG,BGW,emirates.com,airport
SLL,SHA,emirates.com,airport
SLL,MUC,emirates.com,airport
TLV,MRU,emirates.com,airport
TYO,NAG,emirates.com,airport
TLV,MNL,emirates.com,airport
TYO,BAK,emirates.com,airport
SLL,HAM,emirates.com,airport
TUU,CCU,emirates.com,airport
SFO,CAS,emirates.com,airport
SIN,DMM,emirates.com,airport
SKT,VLC,emirates.com,airport
YTO,CAI,emirates.com,airport
SKD,MLE,emirates.com,airport
YTO,BKK,emirates.com,airport
SEA,HYD,emirates.com,airport
SLL,BEY,emirates.com,airport
SKT,VCE,emirates.com,airport
THR,HKG,emirates.com,airport
SKT,BNE,emirates.com,airport
TUN,TUU,emirates.com,airport
VIE,RUH,emirates.com,airport
YMQ,BGW,emirates.com,airport
VIE,MNL,emirates.com,airport
WLG,SYD,emirates.com,airport
SKT,MLA,emirates.com,airport
TUN,JKT,emirates.com,airport
SLL,DAC,emirates.com,airport
THR,MCT,emirates.com,airport
TRV,BHX,emirates.com,airport
SEZ,DEL,emirates.com,airport
SEL,TUN,emirates.com,airport
TAS,BKK,emirates.com,airport
SLL,NYC,emirates.com,airport
YTO,BSR,emirates.com,airport
TIV,DXB,emirates.com,airport
SLL,MRU,emirates.com,airport
TIA,DXB,emirates.com,airport
YMQ,IST,emirates.com,airport
TPE,NAP,emirates.com,airport
SYD,JED,emirates.com,airport
ULH,NBO,emirates.com,airport
TPE,BOS,emirates.com,airport
ULH,MAN,emirates.com,airport
SZG,DXB,emirates.com,airport
THR,YOW,emirates.com,airport
SKT,KUL,emirates.com,airport
ULH,KHI,emirates.com,airport
SGN,BEY,emirates.com,airport
THR,NYC,emirates.com,airport
SYD,MIL,emirates.com,airport
YTO,DAR,emirates.com,airport
SHA,DMM,emirates.com,airport
AMM,SJJ,emirates.com,airport
BEY,BLR,emirates.com,airport
AMM,SHE,emirates.com,airport
AHB,DEL,emirates.com,airport
BHX,TRV,emirates.com,airport
BAK,HKT,emirates.com,airport
BHX,JED,emirates.com,airport
BAH,ZNZ,emirates.com,airport
BHX,DAC,emirates.com,airport
AMM,ADD,emirates.com,airport
BGW,SYD,emirates.com,airport
BAH,JNB,emirates.com,airport
BGW,ORL,emirates.com,airport
BAH,IXE,emirates.com,airport
BGW,BEY,emirates.com,airport
BAH,BJV,emirates.com,airport
AMD,ATL,emirates.com,airport
ACC,BOM,emirates.com,airport
ALG,ZNZ,emirates.com,airport
BEY,HYD,emirates.com,airport
ALG,SYD,emirates.com,airport
BEY,COK,emirates.com,airport
ALG,NYC,emirates.com,airport
BJS,IST,emirates.com,airport
AMS,SIN,emirates.com,airport
BHX,HYD,emirates.com,airport
BGW,SIA,emirates.com,airport
AAN,AMM,emirates.com,airport
BGW,BAH,emirates.com,airport
AMS,HKT,emirates.com,airport
BEY,MGQ,emirates.com,airport
ACC,JED,emirates.com,airport
AMM,FRA,emirates.com,airport
ACC,IST,emirates.com,airport
BHX,AMD,emirates.com,airport
ACC,HAN,emirates.com,airport
BEY,SGN,emirates.com,airport
ALG,AKL,emirates.com,airport
AAN,PEW,emirates.com,airport
BEY,DAC,emirates.com,airport
BSR,MEL,emirates.com,airport
CEB,DMM,emirates.com,airport
BKK,CMN,emirates.com,airport
BLR,BAH,emirates.com,airport
BLR,AMM,emirates.com,airport
BNE,LON,emirates.com,airport
CAS,MNL,emirates.com,airport
BKK,ROM,emirates.com,airport
BKK,DOH,emirates.com,airport
BSR,DMM,emirates.com,airport
BUH,PEW,emirates.com,airport
CAI,HAN,emirates.com,airport
BOM,YQM,emirates.com,airport
BLQ,LHE,emirates.com,airport
CAI,GOJ,emirates.com,airport
BOM,NJF,emirates.com,airport
BRU,RUH,emirates.com,airport
BNE,THR,emirates.com,airport
CCU,MLE,emirates.com,airport
BSR,SYD,emirates.com,airport
CHC,PLZ,emirates.com,airport
CAI,FUK,emirates.com,airport
BNE,SIN,emirates.com,airport
CAS,AMM,emirates.com,airport
CMB,RIX,emirates.com,airport
BKK,GVA,emirates.com,airport
CMB,TUU,emirates.com,airport
BKK,ZRH,emirates.com,airport
CAS,LUN,emirates.com,airport
BRU,CEB,emirates.com,airport
CAI,TUU,emirates.com,airport
CAI,LGK,emirates.com,airport
CAI,TIA,emirates.com,airport
CCU,DUB,emirates.com,airport
BSR,MHD,emirates.com,airport
CCU,BKK,emirates.com,airport
CAI,BEY,emirates.com,airport
CCU,AHB,emirates.com,airport
CKY,CMN,emirates.com,airport
BLR,ROM,emirates.com,airport
CAI,MAN,emirates.com,airport
CBR,DXB,emirates.com,airport
BLQ,MNL,emirates.com,airport
BOM,AMM,emirates.com,airport
CHI,MAA,emirates.com,airport
DMM,RAK,emirates.com,airport
DMM,IXB,emirates.com,airport
DMM,BRU,emirates.com,airport
DMM,HAN,emirates.com,airport
COK,DOH,emirates.com,airport
DUS,MCT,emirates.com,airport
DEL,KRK,emirates.com,airport
CPT,CAI,emirates.com,airport
DXB,DGH,emirates.com,airport
COK,AHB,emirates.com,airport
DXB,FIH,emirates.com,airport
DEL,YOW,emirates.com,airport
DXB,CZL,emirates.com,airport
DUS,DPS,emirates.com,airport
DAR,LON,emirates.com,airport
DUR,LHE,emirates.com,airport
DXB,BNA,emirates.com,airport
DMM,DUR,emirates.com,airport
CPT,MED,emirates.com,airport
CPH,SKT,emirates.com,airport
DXB,AYT,emirates.com,airport
DMM,CDP,emirates.com,airport
DAC,PAR,emirates.com,airport
DUB,DMM,emirates.com,airport
CPH,KWI,emirates.com,airport
DEL,NCE,emirates.com,airport
DMM,SYZ,emirates.com,airport
DUB,ADD,emirates.com,airport
DFW,BGW,emirates.com,airport
DPS,PAR,emirates.com,airport
DAR,KHI,emirates.com,airport
DPS,AMS,emirates.com,airport
DMM,LYS,emirates.com,airport
DMM,YYG,emirates.com,airport
DEL,OSL,emirates.com,airport
COK,VIE,emirates.com,airport
DEL,BEY,emirates.com,airport
DEL,MCI,emirates.com,airport
DMM,MCX,emirates.com,airport
DMM,TSE,emirates.com,airport
DXB,DSE,emirates.com,airport
DFW,BEY,emirates.com,airport
DMM,NGO,emirates.com,airport
HKG,BEG,emirates.com,airport
HKG,CCU,emirates.com,airport
GLA,COK,emirates.com,airport
DXB,OZC,emirates.com,airport
ISB,LAX,emirates.com,airport
HRE,MCT,emirates.com,airport
DXB,PKC,emirates.com,airport
HRE,MAN,emirates.com,airport
DXB,PIT,emirates.com,airport
DXB,RMO,emirates.com,airport
HOU,EBL,emirates.com,airport
DXB,YLW,emirates.com,airport
ISB,BAK,emirates.com,airport
DXB,IOM,emirates.com,airport
HKG,DOH,emirates.com,airport
HAM,BOM,emirates.com,airport
IGU,BEY,emirates.com,airport
HRE,BOM,emirates.com,airport
HKT,MCT,emirates.com,airport
HKG,PAR,emirates.com,airport
DXB,LPB,emirates.com,airport
HKG,NCL,emirates.com,airport
HYD,LUN,emirates.com,airport
HYD,RDU,emirates.com,airport
HOU,ISB,emirates.com,airport
DXB,LPA,emirates.com,airport
HKG,ISB,emirates.com,airport
DXB,LBA,emirates.com,airport
HKT,VCE,emirates.com,airport
HOU,KTM,emirates.com,airport
EBL,LON,emirates.com,airport
DXB,PNY,emirates.com,airport
DXB,LFT,emirates.com,airport
HYD,MCT,emirates.com,airport
HKT,LON,emirates.com,airport
DXB,LEB,emirates.com,airport
ISB,ELQ,emirates.com,airport
KUL,ATH,emirates.com,airport
JNB,BJS,emirates.com,airport
KWI,HRE,emirates.com,airport
JED,KNU,emirates.com,airport
KUL,SLL,emirates.com,airport
JED,PRN,emirates.com,airport
KUL,OUA,emirates.com,airport
KWI,FEZ,emirates.com,airport
KUL,NCL,emirates.com,airport
JED,HGH,emirates.com,airport
KBV,DXB,emirates.com,airport
KTM,YQT,emirates.com,airport
ISU,VIE,emirates.com,airport
IST,BGW,emirates.com,airport
KUL,FRU,emirates.com,airport
JED,LYS,emirates.com,airport
JUB,DXB,emirates.com,airport
JED,KBV,emirates.com,airport
JUB,BOM,emirates.com,airport
IST,HAM,emirates.com,airport
KUL,BSR,emirates.com,airport
